wave length	n	k	Energy	WL	-delta	beta		WL			Energy		Energy	beta	Energy	beta		Energy	delta	beta
								0.0323028161568	0.215994703754208	0.340860654327282	38.3817929056629				38.3817929056629	0.340860654327282		13.50512	-0.10822	0.80511
								0.0323152021584	0.216065364915496	0.341094041425063	38.3670816578109				38.3670816578109	0.341094041425063		13.50694	-0.10809	0.80505
								0.03232758816	0.216136026076784	0.341327428522844	38.3523816829025				38.3523816829025	0.341327428522844		13.50877	-0.10796	0.80498
								0.0323399741616	0.216206687238072	0.341560815620626	38.3376929679853				38.3376929679853	0.341560815620626		13.51059	-0.10783	0.80491
								0.0323523601632	0.216277348399361	0.341794202718407	38.3230155001269				38.3230155001269	0.341794202718407		13.51241	-0.1077	0.80485
								0.0323647461648	0.216348009560649	0.342027589816188	38.3083492664143				38.3083492664143	0.342027589816188		13.51424	-0.10757	0.80478
								0.0323771321664	0.216418670721937	0.34226097691397	38.2936942539546				38.2936942539546	0.34226097691397		13.51606	-0.10744	0.80472
								0.032389518168	0.216489331883225	0.342494364011751	38.2790504498745				38.2790504498745	0.342494364011751		13.51789	-0.1073	0.80465
								0.0324019041696	0.216559993044514	0.342727751109532	38.2644178413205				38.2644178413205	0.342727751109532		13.51971	-0.10717	0.80459
								0.0324142901712	0.216630654205802	0.342961138207314	38.2497964154586				38.2497964154586	0.342961138207314		13.52154	-0.10704	0.80452
								0.0324266761728	0.21670131536709	0.343194525305095	38.2351861594744				38.2351861594744	0.343194525305095		13.52337	-0.10691	0.80446
								0.0324390621744	0.216771976528378	0.343427912402876	38.2205870605731				38.2205870605731	0.343427912402876		13.52519	-0.10678	0.80439
								0.032451448176	0.216842637689667	0.343661299500658	38.2059991059796				38.2059991059796	0.343661299500658		13.52702	-0.10665	0.80432
								0.0324638341776	0.216913298850955	0.343894686598439	38.1914222829381				38.1914222829381	0.343894686598439		13.52885	-0.10652	0.80426
								0.0324762201792	0.216983960012243	0.34412807369622	38.1768565787123				38.1768565787123	0.34412807369622		13.53068	-0.10639	0.80419
								0.0324886061808	0.217054621173532	0.344361460794002	38.1623019805853				38.1623019805853	0.344361460794002		13.53251	-0.10626	0.80413
								0.0325009921824	0.21712528233482	0.344594847891783	38.1477584758597				38.1477584758597	0.344594847891783		13.53434	-0.10613	0.80406
								0.032513378184	0.217195943496108	0.344828234989564	38.1332260518574				38.1332260518574	0.344828234989564		13.53617	-0.10599	0.804
								0.0325257641856	0.217266604657396	0.345061622087345	38.1187046959195				38.1187046959195	0.345061622087345		13.538	-0.10586	0.80393
								0.0325381501872	0.217337265818685	0.345295009185127	38.1041943954065				38.1041943954065	0.345295009185127		13.53983	-0.10573	0.80387
								0.0325505361888	0.217407926979973	0.345528396282908	38.0896951376981				38.0896951376981	0.345528396282908		13.54166	-0.1056	0.8038
								0.0325629221904	0.217478588141261	0.345761783380689	38.0752069101932				38.0752069101932	0.345761783380689		13.54349	-0.10547	0.80374
								0.032575308192	0.217549249302549	0.345995170478471	38.0607297003098				38.0607297003098	0.345995170478471		13.54533	-0.10534	0.80367
								0.0325876941936	0.217619910463838	0.346228557576252	38.0462634954852				38.0462634954852	0.346228557576252		13.54716	-0.10521	0.8036
								0.0326000801952	0.217690571625126	0.346461944674033	38.0318082831757				38.0318082831757	0.346461944674033		13.54899	-0.10508	0.80354
								0.0326124661968	0.217761232786414	0.346695331771815	38.0173640508566				38.0173640508566	0.346695331771815		13.55083	-0.10495	0.80347
								0.0326248521984	0.217831893947703	0.346928718869596	38.0029307860222				38.0029307860222	0.346928718869596		13.55266	-0.10482	0.80341
								0.0326372382	0.217902555108991	0.347162105967377	37.988508476186				37.988508476186	0.347162105967377		13.5545	-0.10468	0.80334
								0.0326496242016	0.217973216270279	0.347395493065159	37.9740971088801				37.9740971088801	0.347395493065159		13.55633	-0.10455	0.80328
								0.0326620102032	0.218043877431567	0.34762888016294	37.9596966716558				37.9596966716558	0.34762888016294		13.55817	-0.10442	0.80321
								0.0326743962048	0.218114538592856	0.347862267260721	37.9453071520833				37.9453071520833	0.347862267260721		13.56001	-0.10429	0.80315
								0.0326867822064	0.218185199754144	0.348095654358502	37.9309285377513				37.9309285377513	0.348095654358502		13.56184	-0.10416	0.80308
								0.032699168208	0.218255860915432	0.348329041456284	37.9165608162677				37.9165608162677	0.348329041456284		13.56368	-0.10403	0.80301
								0.0327115542096	0.21832652207672	0.348562428554065	37.902203975259				37.902203975259	0.348562428554065		13.56552	-0.1039	0.80295
								0.0327239402112	0.218397183238009	0.348795815651846	37.8878580023703				37.8878580023703	0.348795815651846		13.56736	-0.10377	0.80288
								0.0327363262128	0.218468715124897	0.349029585812505	37.8735228852656				37.8735228852656	0.349029585812505		13.5692	-0.10364	0.80282
								0.0327487122144	0.218545939531482	0.349265860313189	37.8591986116275				37.8591986116275	0.349265860313189		13.57104	-0.10351	0.80275
								0.032761098216	0.218623163938067	0.349502134813874	37.8448851691572				37.8448851691572	0.349502134813874		13.57288	-0.10337	0.80269
								0.0327734842176	0.218700388344652	0.349738409314558	37.8305825455745				37.8305825455745	0.349738409314558		13.57472	-0.10324	0.80262
								0.0327858702192	0.218777612751236	0.349974683815242	37.8162907286178				37.8162907286178	0.349974683815242		13.57656	-0.10311	0.80256
								0.0327982562208	0.218854837157821	0.350210958315927	37.802009706044				37.802009706044	0.350210958315927		13.5784	-0.10298	0.80249
								0.0328106422224	0.218932061564406	0.350447232816611	37.7877394656285				37.7877394656285	0.350447232816611		13.58024	-0.10285	0.80243
								0.032823028224	0.219009285970991	0.350683507317296	37.773479995165				37.773479995165	0.350683507317296		13.58208	-0.10272	0.80236
								0.0328354142256	0.219086510377575	0.35091978181798	37.7592312824659				37.7592312824659	0.35091978181798		13.58393	-0.10259	0.80229
								0.0328478002272	0.21916373478416	0.351156056318664	37.7449933153617				37.7449933153617	0.351156056318664		13.58577	-0.10246	0.80223
								0.0328601862288	0.219240959190745	0.351392330819349	37.7307660817015				37.7307660817015	0.351392330819349		13.58762	-0.10233	0.80216
								0.0328725722304	0.21931818359733	0.351628605320033	37.7165495693524				37.7165495693524	0.351628605320033		13.58946	-0.10219	0.8021
								0.032884958232	0.219395408003914	0.351864879820718	37.7023437662002				37.7023437662002	0.351864879820718		13.59131	-0.10206	0.80203
								0.0328973442336	0.219472632410499	0.352101154321402	37.6881486601486				37.6881486601486	0.352101154321402		13.59315	-0.10193	0.80197
								0.0329097302352	0.219549856817084	0.352337428822086	37.6739642391197				37.6739642391197	0.352337428822086		13.595	-0.1018	0.8019
								0.0329221162368	0.219627081223669	0.352573703322771	37.6597904910535				37.6597904910535	0.352573703322771		13.59684	-0.10167	0.80184
								0.0329345022384	0.219704305630253	0.352809977823455	37.6456274039086				37.6456274039086	0.352809977823455		13.59869	-0.10154	0.80177
								0.03294688824	0.219781530036838	0.353046252324139	37.6314749656613				37.6314749656613	0.353046252324139		13.60054	-0.10141	0.8017
								0.0329592742416	0.219858754443423	0.353282526824824	37.6173331643061				37.6173331643061	0.353282526824824		13.60239	-0.10128	0.80164
								0.0329716602432	0.219935978850008	0.353518801325508	37.6032019878557				37.6032019878557	0.353518801325508		13.60424	-0.10115	0.80157
								0.0329840462448	0.220013203256592	0.353755075826193	37.5890814243405				37.5890814243405	0.353755075826193		13.60608	-0.10102	0.80151
								0.0329964322464	0.220090427663177	0.353991350326877	37.5749714618092				37.5749714618092	0.353991350326877		13.60793	-0.10088	0.80144
								0.033008818248	0.220167652069762	0.354227624827561	37.5608720883281				37.5608720883281	0.354227624827561		13.60978	-0.10075	0.80138
								0.0330212042496	0.220244876476347	0.354463899328246	37.5467832919818				37.5467832919818	0.354463899328246		13.61164	-0.10062	0.80131
								0.0330335902512	0.220322100882931	0.35470017382893	37.5327050608724				37.5327050608724	0.35470017382893		13.61349	-0.10049	0.80125
								0.0330459762528	0.220399325289516	0.354936448329615	37.5186373831201				37.5186373831201	0.354936448329615		13.61534	-0.10036	0.80118
								0.0330583622544	0.220476549696101	0.355172722830299	37.5045802468627				37.5045802468627	0.355172722830299		13.61719	-0.10023	0.80111
								0.033070748256	0.220553774102686	0.355408997330983	37.4905336402558				37.4905336402558	0.355408997330983		13.61904	-0.1001	0.80105
								0.0330831342576	0.22063099850927	0.355645271831668	37.476497551473				37.476497551473	0.355645271831668		13.6209	-0.09997	0.80099
								0.0330955202592	0.220708222915855	0.355881546332352	37.4624719687054				37.4624719687054	0.355881546332352		13.62275	-0.09985	0.80096
								0.0331079062608	0.22078544732244	0.356117820833036	37.4484568801616				37.4484568801616	0.356117820833036		13.6246	-0.09974	0.80092
								0.0331202922624	0.220862671729024	0.356354095333721	37.4344522740681				37.4344522740681	0.356354095333721		13.62646	-0.09962	0.80089
								0.033132678264	0.220939896135609	0.356590369834405	37.420458138669				37.420458138669	0.356590369834405		13.62831	-0.0995	0.80085
								0.0331450642656	0.221017120542194	0.35682664433509	37.4064744622258				37.4064744622258	0.35682664433509		13.63017	-0.09939	0.80082
								0.0331574502672	0.221094344948779	0.357062918835774	37.3925012330177				37.3925012330177	0.357062918835774		13.63203	-0.09927	0.80078
								0.0331698362688	0.221171569355364	0.357299193336458	37.3785384393414				37.3785384393414	0.357299193336458		13.63388	-0.09915	0.80075
								0.0331822222704	0.221248793761948	0.357535467837143	37.3645860695108				37.3645860695108	0.357535467837143		13.63574	-0.09903	0.80071
								0.033194608272	0.221326018168533	0.357771742337827	37.3506441118577				37.3506441118577	0.357771742337827		13.6376	-0.09892	0.80067
								0.0332069942736	0.221403242575118	0.358008016838512	37.336712554731				37.336712554731	0.358008016838512		13.63946	-0.0988	0.80064
								0.0332193802752	0.221480466981702	0.358244291339196	37.3227913864969				37.3227913864969	0.358244291339196		13.64131	-0.09868	0.8006
								0.0332317662768	0.221557691388287	0.35848056583988	37.3088805955393				37.3088805955393	0.35848056583988		13.64317	-0.09856	0.80057
								0.0332441522784	0.221634915794872	0.358716840340565	37.294980170259				37.294980170259	0.358716840340565		13.64503	-0.09845	0.80053
								0.03325653828	0.221712140201457	0.358953114841249	37.2810900990745				37.2810900990745	0.358953114841249		13.64689	-0.09833	0.8005
								0.0332689242816	0.221798174038239	0.359199397147897	37.2672103704212				37.2672103704212	0.359199397147897		13.64875	-0.09821	0.80046
								0.0332813102832	0.221897973917465	0.359461318137021	37.2533409727518				37.2533409727518	0.359461318137021		13.65062	-0.0981	0.80043
								0.0332936962848	0.221997773796691	0.359723239126144	37.2394818945363				37.2394818945363	0.359723239126144		13.65248	-0.09798	0.80039
								0.0333060822864	0.222097573675917	0.359985160115268	37.2256331242618				37.2256331242618	0.359985160115268		13.65434	-0.09786	0.80036
								0.033318468288	0.222197373555143	0.360247081104391	37.2117946504324				37.2117946504324	0.360247081104391		13.6562	-0.09774	0.80032
								0.0333308542896	0.222297173434369	0.360509002093515	37.1979664615695				37.1979664615695	0.360509002093515		13.65807	-0.09763	0.80029
								0.0333432402912	0.222396973313594	0.360770923082639	37.1841485462113				37.1841485462113	0.360770923082639		13.65993	-0.09751	0.80025
								0.0333556262928	0.22249677319282	0.361032844071762	37.1703408929134				37.1703408929134	0.361032844071762		13.66179	-0.09739	0.80022
								0.0333680122944	0.222596573072046	0.361294765060886	37.1565434902479				37.1565434902479	0.361294765060886		13.66366	-0.09728	0.80018
								0.033380398296	0.222696372951272	0.361556686050009	37.1427563268043				37.1427563268043	0.361556686050009		13.66552	-0.09716	0.80015
								0.0333927842976	0.222796172830498	0.361818607039133	37.1289793911887				37.1289793911887	0.361818607039133		13.66739	-0.09704	0.80011
								0.0334051702992	0.222895972709723	0.362080528028256	37.1152126720244				37.1152126720244	0.362080528028256		13.66926	-0.09692	0.80008
								0.0334175563008	0.222995772588949	0.36234244901738	37.1014561579513				37.1014561579513	0.36234244901738		13.67112	-0.09681	0.80004
								0.0334299423024	0.223095572468175	0.362604370006504	37.0877098376263				37.0877098376263	0.362604370006504		13.67299	-0.09669	0.80001
								0.033442328304	0.223195372347401	0.362866290995627	37.0739736997231				37.0739736997231	0.362866290995627		13.67486	-0.09657	0.79997
								0.0334547143056	0.223295172226627	0.363128211984751	37.060247732932				37.060247732932	0.363128211984751		13.67673	-0.09646	0.79994
								0.0334671003072	0.223394972105853	0.363390132973874	37.0465319259603				37.0465319259603	0.363390132973874		13.6786	-0.09634	0.7999
								0.0334794863088	0.223494771985078	0.363652053962998	37.0328262675318				37.0328262675318	0.363652053962998		13.68047	-0.09622	0.79987
								0.0334918723104	0.223594571864304	0.363913974952121	37.0191307463871				37.0191307463871	0.363913974952121		13.68234	-0.0961	0.79983
								0.033504258312	0.22369437174353	0.364175895941245	37.0054453512834				37.0054453512834	0.364175895941245		13.68421	-0.09599	0.7998
								0.0335166443136	0.223794171622756	0.364437816930369	36.9917700709946				36.9917700709946	0.364437816930369		13.68608	-0.09587	0.79976
								0.0335290303152	0.223893971501982	0.364699737919492	36.978104894311				36.978104894311	0.364699737919492		13.68795	-0.09575	0.79973
								0.0335414163168	0.223993771381207	0.364961658908616	36.9644498100397				36.9644498100397	0.364961658908616		13.68982	-0.09564	0.79969
								0.0335538023184	0.224093571260433	0.365223579897739	36.9508048070041				36.9508048070041	0.365223579897739		13.69169	-0.09552	0.79966
								0.03356618832	0.224193371139659	0.365485500886863	36.9371698740443				36.9371698740443	0.365485500886863		13.69357	-0.0954	0.79962
